SURF_AREA;1
SLOPE;1
COV_TOTAL;1
COV_TREES;1
COV_TREE40;1
COV_TREE20;1
COV_TREE10;1
COV_TREE6;1
COV_SHRUBS;1
COV_HERBS;1
COV_EMERGE;1
COV_FLOATG;1
COV_FLOOD;1
COV_MOSSES;1
COV_LICHEN;1
COV_ALGAE;1
COV_LITTER;1
COV_WATER;1
COV_ROCK;1
BRYO_LICH;1
TREE_HIGH;1
TREE_LOW;1
SHRUB_HIGH;1
SHRUB_LOW;1
HERB_HIGH;1
HERB_LOW;1
HERB_MAX;1
CRYPT_HEIG;1
