NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T0001_7;Plantago lanceolata L.;;+;113893
T0001_7;Centaurea scabiosa L.;;+;89697
T0001_7;Alchemilla xanthochlora Rothm.;;+;81195
T0001_7;Cynosurus cristatus L.;;3;93860
T0001_7;Lotus corniculatus L.;;+;106653
T0001_7;Achillea millefolium L.;;+;79908
T0001_7;Primula officinalis;;+;115900
T0001_7;Trifolium pratense L.;;1;127439
T0001_7;Pimpinella saxifraga L.;;+;113596
T0001_7;Tragopogon pratensis L.;;+;127029
T0001_7;Festuca pratensis Hudson;;3;98460
T0001_7;Plantago media L.;;1;113906
T0001_7;Festuca rubra L.;;+;98512
T0001_8;Anthoxanthum odoratum L.;;2;82922
T0001_8;Avenula pubescens (Hudson) Dumort.;;2;85439
T0001_8;Achillea millefolium L.;;+;79908
T0001_8;Agrostis capillaris L.;;3;80591
T0001_8;Alchemilla xanthochlora Rothm.;;2;81195
T0001_8;Briza media L.;;2;86490
T0001_8;Lathyrus pratensis L.;;+;105247
T0001_8;Leontodon autumnalis L.;;+;105480
T0001_8;Taraxacum officinale Weber;;+;125677
T0001_8;Leontodon hispidus L.;;+;105502
T0001_8;Senecio jacobaea L.;;+;122636
T0001_8;Leucanthemum vulgare Lam.;;+;105817
T0001_8;Luzula campestris (L.) Dc.;;+;106818
T0001_8;Lotus corniculatus L.;;1;106653
T0001_8;Thymus serpyllum L.;;+;126573
T0001_8;Rumex acetosa L.;;+;119418
T0001_8;Phleum pratense L.;;2;113221
T0001_8;Rhinanthus alectorolophus (Scop.) Pollich;;+;117587
T0001_8;Plantago lanceolata L.;;+;113893
T0001_8;Ranunculus acer;;+;116903
T0001_8;Plantago media L.;;+;113906
T0001_8;Prunella vulgaris L.;;+;116012
T0001_8;Sanguisorba minor Scop.;;+;120753
T0001_8;Festuca rubra L.;;2;98512
T0001_8;Centaurea scabiosa L.;;+;89697
T0001_8;Veronica chamaedrys L.;;+;128832
T0001_8;Hieracium pilosella L.;;+;102352
T0001_8;Euphorbia cyparissias L.;;2;97490
T0001_8;Cynosurus cristatus L.;;1;93860
T0001_8;Centaurea jacea L.;;+;89619
T0001_8;Dactylis glomerata L.;;+;94207
T0001_8;Trifolium pratense L.;;1;127439
T0001_8;Galium mollugo L.;;+;99473
T0001_8;Campanula rotundifolia L.;;+;87720
T0001_8;Tragopogon pratensis L.;;+;127029
T0001_8;Hieracium auricula;;+;101672
T0001_8;Festuca pratensis Hudson;;3;98460
T0001_9;Veronica chamaedrys L.;;+;128832
T0001_9;Ranunculus acer;;+;116903
T0001_9;Vicia cracca L.;;+;129147
T0001_9;Rhinanthus alectorolophus (Scop.) Pollich;;+;117587
T0001_9;Taraxacum officinale Weber;;+;125677
T0001_9;Trifolium repens L.;;+;127454
T0001_9;Trifolium pratense L.;;+;127439
T0001_9;Prunella vulgaris L.;;+;116012
T0001_9;Achillea millefolium L.;;+;79908
T0001_9;Rumex acetosa L.;;1;119418
T0001_9;Leontodon autumnalis L.;;+;105480
T0001_9;Briza media L.;;1;86490
T0001_9;Centaurea jacea L.;;+;89619
T0001_9;Cynosurus cristatus L.;;1;93860
T0001_9;Dactylis glomerata L.;;+;94207
T0001_9;Festuca pratensis Hudson;;1;98460
T0001_9;Festuca rubra L.;;2;98512
T0001_9;Heracleum sphondylium L.;;+;101300
T0001_9;Anthoxanthum odoratum L.;;3;82922
T0001_9;Alchemilla xanthochlora Rothm.;;1;81195
T0001_9;Hypericum perforatum L.;;+;103316
T0001_9;Agrostis capillaris L.;;3;80591
T0001_9;Leontodon hispidus L.;;+;105502
T0001_9;Leucanthemum vulgare Lam.;;+;105817
T0001_9;Lotus corniculatus L.;;1;106653
T0001_9;Lathyrus pratensis L.;;+;105247
T0001_9;Luzula campestris (L.) Dc.;;+;106818
T0001_9;Phleum pratense L.;;+;113221
T0001_9;Pimpinella major (L.) Hudson;;+;113579
T0001_9;Plantago lanceolata L.;;1;113893
T0001_9;Holcus lanatus L.;;3;102900
