NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T1702_15;Potentilla verna;;+;115694
T1702_15;Gagea bohemica (Zauschener) Schultes & Schultes Fil.;;2;99165
T1702_15;Tortula ruralis (Hedw.) Gaertn.;;4;5236
T1702_15;Veronica verna L.;;2;129034
T1702_16;Rhytidium rugosum;;1;6124
T1702_16;Poa bulbosa L.;;2;114136
T1702_16;Sedum album L.;;3;122106
T1702_16;Potentilla argentea L.;;+;115407
T1702_16;Veronica verna L.;;1;129034
T1702_16;Vicia lathyroides L.;;1;129207
T1702_16;Trifolium arvense L.;;+;127230
T1702_16;Taraxacum levigatum;;+;125643
T1702_16;Thymus praecox Opiz;;+;126564
T1702_16;Tortula ruralis (Hedw.) Gaertn.;;2;5236
T1702_16;Arenaria serpyllifolia L.;;+;83653
T1702_16;Scleranthus perennis L.;;1;121839
T1702_16;Acinos arvensis (Lam.) Dandy;;+;79991
T1702_16;Veronica arvensis L.;;+;128801
T1702_16;Erophila verna (L.) Chevall.;;1;97008
T1702_17;Cerastium pumilum Curtis;;+;90076
T1702_17;Sedum album L.;;3;122106
T1702_17;Scleranthus perennis L.;;1;121839
T1702_17;Vicia lathyroides L.;;+;129207
T1702_17;Thymus praecox Opiz;;1;126564
T1702_17;Erophila verna (L.) Chevall.;;1;97008
T1702_17;Tortula ruralis (Hedw.) Gaertn.;;3;5236
T1702_17;Potentilla verna;;+;115694
T1702_17;Arenaria serpyllifolia L.;;1;83653
T1702_17;Poa bulbosa L.;;2;114136
T1702_17;Veronica verna L.;;1;129034
T1702_17;Gagea bohemica (Zauschener) Schultes & Schultes Fil.;;2;99165
T1702_17;Alyssum alyssoides (L.) L.;;+;81878
T1702_17;Veronica arvensis L.;;1;128801
T1702_17;Veronica hederaefolia;;+;128880
T1702_17;Taraxacum levigatum;;+;125643
T1702_17;Hypnum cupressiforme;;1;6033
T1702_18;Thymus praecox Opiz;;+;126564
T1702_18;Poa bulbosa L.;;2;114136
T1702_18;Acinos arvensis (Lam.) Dandy;;1;79991
T1702_18;Erophila verna (L.) Chevall.;;1;97008
T1702_18;Cerastium pumilum Curtis;;+;90076
T1702_18;Gagea bohemica (Zauschener) Schultes & Schultes Fil.;;1;99165
T1702_18;Myosotis micrantha;;1;195001
T1702_18;Erodium cicutarium (L.) L'her.;;+;96895
T1702_18;Arenaria serpyllifolia L.;;+;83653
T1702_18;Vicia lathyroides L.;;+;129207
T1702_18;Scleranthus perennis L.;;1;121839
T1702_18;Tortula ruralis (Hedw.) Gaertn.;;2;5236
T1702_18;Trifolium arvense L.;;+;127230
T1702_18;Sedum album L.;;2;122106
T1702_18;Veronica arvensis L.;;+;128801
T1702_18;Potentilla verna;;+;115694
T1702_18;Rhytidium rugosum;;1;6124
T1702_18;Veronica verna L.;;1;129034
T1702_19;Bunium bulbocastanum L.;;+;86983
T1702_19;Arenaria serpyllifolia L.;;+;83653
T1702_19;Rhacomitrium canescens (Hedw.) Brid.;;2;5574
T1702_19;Gagea bohemica (Zauschener) Schultes & Schultes Fil.;;1;99165
T1702_19;Echium vulgare L.;;+;95793
T1702_19;Cerastium pumilum Curtis;;+;90076
T1702_19;Erophila verna (L.) Chevall.;;1;97008
T1702_19;Hypnum cupressiforme;;1;6033
T1702_19;Abietinella abietina;;+;5422
T1702_19;Scleranthus perennis L.;;2;121839
T1702_19;Veronica verna L.;;1;129034
T1702_19;Tortula ruralis (Hedw.) Gaertn.;;3;5236
T1702_19;Holosteum umbellatum L.;;+;102921
T1702_19;Taraxacum levigatum;;+;125643
T1702_19;Sedum rupestre;;+;122246
T1702_19;Poa bulbosa L.;;2;114136
T1702_19;Sedum acre L.;;+;122101
T1702_19;Acinos arvensis (Lam.) Dandy;;+;79991
T1702_19;Veronica arvensis L.;;+;128801
T1702_19;Myosotis micrantha;;1;195001
T1702_19;Sedum album L.;;3;122106
T1702_2;Polytrichum piliferum;;1;3875
T1702_2;Gagea bohemica (Zauschener) Schultes & Schultes Fil.;;2;99165
T1702_2;Rumex acetosella L.;;+;119419
T1702_2;Festuca ovina L.;;+;98425
T1702_2;Myosotis micrantha;;1;195001
T1702_2;Tortula ruralis (Hedw.) Gaertn.;;3;5236
T1702_2;Sedum rupestre;;1;122246
T1702_2;Rhacomitrium canescens (Hedw.) Brid.;;2;5574
T1702_2;Acinos arvensis (Lam.) Dandy;;+;79991
T1702_2;Erophila verna (L.) Chevall.;;2;97008
T1702_2;Thymus praecox Opiz;;1;126564
T1702_2;Poa bulbosa L.;;1;114136
T1702_2;Potentilla verna;;+;115694
T1702_2;Sedum album L.;;2;122106
T1702_2;Veronica verna L.;;1;129034
T1702_2;Teesdalia nudicaulis (L.) R. Br.;;+;125831
T1702_2;Filago minima;;+;98689
T1702_2;Galium verum L.;;+;99582
T1702_2;Scleranthus perennis L.;;2;121839
T1702_2;Erodium cicutarium (L.) L'her.;;+;96895
T1702_2;Veronica arvensis L.;;+;128801
T1702_2;Hypnum cupressiforme;;+;6033
T1702_20;Scleranthus perennis L.;;1;121839
T1702_20;Veronica verna L.;;+;129034
T1702_20;Allium sphaerocephalon L.;;+;81520
T1702_20;Poa bulbosa L.;;2;114136
T1702_20;Potentilla argentea L.;;+;115407
T1702_20;Sedum album L.;;2;122106
T1702_20;Veronica arvensis L.;;+;128801
T1702_20;Galium verum L.;;+;99582
T1702_20;Rhytidium rugosum;;1;6124
T1702_20;Tortula ruralis (Hedw.) Gaertn.;;3;5236
T1702_20;Erophila verna (L.) Chevall.;;1;97008
T1702_20;Statice plantaginea;;+;124917
T1702_20;Gagea bohemica (Zauschener) Schultes & Schultes Fil.;;1;99165
T1702_20;Erodium cicutarium (L.) L'her.;;+;96895
T1702_20;Vicia lathyroides L.;;+;129207
T1702_20;Sedum rupestre;;+;122246
T1702_20;Abietinella abietina;;+;5422
T1702_20;Myosotis micrantha;;+;195001
T1702_20;Rhacomitrium canescens (Hedw.) Brid.;;2;5574
T1702_20;Acinos arvensis (Lam.) Dandy;;+;79991
T1702_21;Erodium cicutarium (L.) L'her.;;+;96895
T1702_21;Rhacomitrium canescens (Hedw.) Brid.;;3;5574
T1702_21;Trifolium arvense L.;;+;127230
T1702_21;Thymus praecox Opiz;;+;126564
T1702_21;Polytrichum piliferum;;1;3875
T1702_21;Myosotis micrantha;;1;195001
T1702_21;Galium verum L.;;+;99582
T1702_21;Gagea bohemica (Zauschener) Schultes & Schultes Fil.;;2;99165
T1702_21;Tortula ruralis (Hedw.) Gaertn.;;3;5236
T1702_21;Potentilla verna;;+;115694
T1702_21;Veronica verna L.;;2;129034
T1702_21;Veronica arvensis L.;;+;128801
T1702_21;Rhytidium rugosum;;1;6124
T1702_21;Vicia lathyroides L.;;+;129207
T1702_21;Sedum album L.;;3;122106
T1702_21;Bunium bulbocastanum L.;;+;86983
T1702_21;Poa bulbosa L.;;1;114136
T1702_21;Scleranthus perennis L.;;1;121839
T1702_21;Erophila verna (L.) Chevall.;;1;97008
T1702_22;Gagea bohemica (Zauschener) Schultes & Schultes Fil.;;1;99165
T1702_22;Rhacomitrium canescens (Hedw.) Brid.;;3;5574
T1702_22;Erodium cicutarium (L.) L'her.;;+;96895
T1702_22;Erophila verna (L.) Chevall.;;1;97008
T1702_22;Festuca ovina L.;;1;98425
T1702_22;Cerastium pumilum Curtis;;+;90076
T1702_22;Tortula ruralis (Hedw.) Gaertn.;;3;5236
T1702_22;Sedum acre L.;;+;122101
T1702_22;Scleranthus perennis L.;;1;121839
T1702_22;Thymus praecox Opiz;;1;126564
T1702_22;Teucrium botrys L.;;+;125976
T1702_22;Vicia lathyroides L.;;+;129207
T1702_22;Myosotis micrantha;;1;195001
T1702_22;Poa bulbosa L.;;2;114136
T1702_22;Trifolium arvense L.;;+;127230
T1702_22;Hypnum cupressiforme;;+;6033
T1702_22;Sedum album L.;;3;122106
T1702_22;Veronica verna L.;;1;129034
T1702_22;Tunica prolifera;;+;127982
T1702_23;Trifolium arvense L.;;+;127230
T1702_23;Vicia hirsuta (L.) S. F. Gray;;+;129191
T1702_23;Scleranthus perennis L.;;1;121839
T1702_23;Thymus praecox Opiz;;+;126564
T1702_23;Vicia lathyroides L.;;+;129207
T1702_23;Poa bulbosa L.;;2;114136
T1702_23;Gagea bohemica (Zauschener) Schultes & Schultes Fil.;;1;99165
T1702_23;Myosotis micrantha;;1;195001
T1702_23;Sedum album L.;;3;122106
T1702_23;Sedum acre L.;;1;122101
T1702_23;Ceratodon purpureus;;1;4802
T1702_23;Tunica prolifera;;+;127982
T1702_23;Sanguisorba minor Scop.;;+;120753
T1702_23;Tortula ruralis (Hedw.) Gaertn.;;3;5236
T1702_23;Cerastium pumilum Curtis;;1;90076
T1702_23;Veronica verna L.;;1;129034
T1702_23;Sedum rupestre;;+;122246
T1702_23;Erodium cicutarium (L.) L'her.;;+;96895
T1702_23;Statice plantaginea;;+;124917
T1702_23;Teucrium botrys L.;;+;125976
T1702_23;Erophila verna (L.) Chevall.;;1;97008
T1702_24;Erodium cicutarium (L.) L'her.;;+;96895
T1702_24;Tortula ruralis (Hedw.) Gaertn.;;3;5236
T1702_24;Cerastium pumilum Curtis;;+;90076
T1702_24;Gagea bohemica (Zauschener) Schultes & Schultes Fil.;;1;99165
T1702_24;Galium verum L.;;+;99582
T1702_24;Erophila verna (L.) Chevall.;;2;97008
T1702_24;Thymus praecox Opiz;;1;126564
T1702_24;Bryum caespiticium;;1;5721
T1702_24;Sedum album L.;;3;122106
T1702_24;Veronica verna L.;;2;129034
T1702_24;Arenaria serpyllifolia L.;;+;83653
T1702_24;Trifolium arvense L.;;1;127230
T1702_24;Ceratodon purpureus;;1;4802
T1702_24;Potentilla verna;;+;115694
T1702_24;Sedum acre L.;;1;122101
T1702_24;Scleranthus perennis L.;;1;121839
T1702_24;Veronica arvensis L.;;+;128801
T1702_24;Vicia lathyroides L.;;1;129207
T1702_24;Myosotis micrantha;;1;195001
T1702_24;Poa bulbosa L.;;1;114136
T1702_25;Bunium bulbocastanum L.;;+;86983
T1702_25;Veronica verna L.;;1;129034
T1702_25;Rhacomitrium canescens (Hedw.) Brid.;;2;5574
T1702_25;Thymus praecox Opiz;;1;126564
T1702_25;Sedum album L.;;2;122106
T1702_25;Scleranthus perennis L.;;1;121839
T1702_25;Cerastium pumilum Curtis;;+;90076
T1702_25;Hypnum cupressiforme;;+;6033
T1702_25;Tortula ruralis (Hedw.) Gaertn.;;3;5236
T1702_25;Gagea bohemica (Zauschener) Schultes & Schultes Fil.;;+;99165
T1702_25;Sedum rupestre;;+;122246
T1702_25;Saxifraga hypnoides L.;;+;121083
T1702_25;Festuca ovina L.;;+;98425
T1702_25;Poa bulbosa L.;;2;114136
T1702_25;Ceratodon purpureus;;1;4802
T1702_25;Veronica arvensis L.;;+;128801
T1702_25;Erophila verna (L.) Chevall.;;2;97008
T1702_25;Arenaria serpyllifolia L.;;+;83653
T1702_26;Teucrium botrys L.;;+;125976
T1702_26;Vicia hirsuta (L.) S. F. Gray;;+;129191
T1702_26;Rhacomitrium canescens (Hedw.) Brid.;;2;5574
T1702_26;Geranium columbinum L.;;+;100045
T1702_26;Senecio vulgaris L.;;+;122745
T1702_26;Sempervivum tectorum L.;;1;122493
T1702_26;Veronica verna L.;;1;129034
T1702_26;Tunica prolifera;;+;127982
T1702_26;Veronica arvensis L.;;+;128801
T1702_26;Sedum album L.;;3;122106
T1702_26;Poa bulbosa L.;;2;114136
T1702_26;Festuca ovina L.;;1;98425
T1702_26;Myosotis micrantha;;1;195001
T1702_26;Polytrichum piliferum;;3;3875
T1702_26;Sedum rupestre;;1;122246
T1702_26;Alyssum alyssoides (L.) L.;;+;81878
T1702_26;Gagea bohemica (Zauschener) Schultes & Schultes Fil.;;2;99165
T1702_26;Echium vulgare L.;;+;95793
T1702_26;Asplenium septentrionale (L.) Hoffm.;;+;84526
T1702_26;Tortula ruralis (Hedw.) Gaertn.;;3;5236
T1702_26;Erophila verna (L.) Chevall.;;1;97008
T1702_26;Erodium cicutarium (L.) L'her.;;+;96895
T1702_26;Arabidopsis thaliana (L.) Heynh.;;+;83272
T1702_26;Vicia lathyroides L.;;+;129207
T1702_26;Scleranthus perennis L.;;2;121839
T1702_26;Taraxacum levigatum;;+;125643
T1702_3;Poa bulbosa L.;;1;114136
T1702_3;Hypnum cupressiforme;;2;6033
T1702_3;Sedum album L.;;3;122106
T1702_3;Dicranum scoparium;;+;4754
T1702_3;Cerastium pumilum Curtis;;+;90076
T1702_3;Erophila verna (L.) Chevall.;;1;97008
T1702_3;Gagea bohemica (Zauschener) Schultes & Schultes Fil.;;2;99165
T1702_3;Rhacomitrium canescens (Hedw.) Brid.;;2;5574
T1702_3;Rhytidium rugosum;;1;6124
T1702_3;Veronica arvensis L.;;+;128801
T1702_3;Allium sphaerocephalon L.;;+;81520
T1702_3;Statice plantaginea;;+;124917
T1702_3;Festuca ovina L.;;1;98425
T1702_3;Teesdalia nudicaulis (L.) R. Br.;;+;125831
T1702_3;Myosotis micrantha;;1;195001
T1702_3;Polytrichum piliferum;;2;3875
T1702_3;Veronica verna L.;;2;129034
T1702_3;Thymus praecox Opiz;;+;126564
T1702_3;Scleranthus perennis L.;;2;121839
T1702_3;Sedum rupestre;;1;122246
T1702_4;Vicia lathyroides L.;;+;129207
T1702_4;Veronica arvensis L.;;+;128801
T1702_4;Trifolium arvense L.;;+;127230
T1702_4;Sedum rupestre;;1;122246
T1702_4;Tortula ruralis (Hedw.) Gaertn.;;2;5236
T1702_4;Myosotis micrantha;;+;195001
T1702_4;Sempervivum tectorum L.;;1;122493
T1702_4;Veronica verna L.;;1;129034
T1702_4;Erodium cicutarium (L.) L'her.;;+;96895
T1702_4;Cerastium pumilum Curtis;;1;90076
T1702_4;Hypnum cupressiforme;;2;6033
T1702_4;Teesdalia nudicaulis (L.) R. Br.;;+;125831
T1702_4;Thymus pulegioides L.;;1;126566
T1702_4;Polytrichum piliferum;;2;3875
T1702_4;Asplenium septentrionale (L.) Hoffm.;;+;84526
T1702_4;Festuca ovina L.;;1;98425
T1702_4;Rumex acetosella L.;;+;119419
T1702_4;Gagea bohemica (Zauschener) Schultes & Schultes Fil.;;2;99165
T1702_4;Erophila verna (L.) Chevall.;;1;97008
T1702_4;Poa bulbosa L.;;2;114136
T1702_4;Scleranthus perennis L.;;1;121839
T1702_5;Poa bulbosa L.;;1;114136
T1702_5;Arabidopsis thaliana (L.) Heynh.;;+;83272
T1702_5;Erophila verna (L.) Chevall.;;2;97008
T1702_5;Spergula pentandra L.;;1;124519
T1702_5;Teesdalia nudicaulis (L.) R. Br.;;+;125831
T1702_5;Erodium cicutarium (L.) L'her.;;+;96895
T1702_5;Veronica verna L.;;1;129034
T1702_5;Gagea bohemica (Zauschener) Schultes & Schultes Fil.;;2;99165
T1702_5;Festuca ovina L.;;1;98425
T1702_5;Asplenium septentrionale (L.) Hoffm.;;+;84526
T1702_5;Polytrichum piliferum;;1;3875
T1702_5;Scleranthus perennis L.;;+;121839
T1702_5;Sempervivum tectorum L.;;2;122493
T1702_5;Rhacomitrium canescens (Hedw.) Brid.;;3;5574
T1702_5;Thymus praecox Opiz;;+;126564
T1702_5;Tortula ruralis (Hedw.) Gaertn.;;3;5236
T1702_5;Cerastium pumilum Curtis;;+;90076
T1702_5;Saxifraga hypnoides L.;;+;121083
T1702_5;Myosotis micrantha;;1;195001
T1702_5;Sedum rupestre;;2;122246
T1702_5;Vicia lathyroides L.;;+;129207
T1702_5;Bunium bulbocastanum L.;;+;86983
T1702_6;Bryum caespiticium;;+;5721
T1702_6;Veronica verna L.;;1;129034
T1702_6;Erodium cicutarium (L.) L'her.;;+;96895
T1702_6;Thymus praecox Opiz;;+;126564
T1702_6;Tortula ruralis (Hedw.) Gaertn.;;4;5236
T1702_6;Scleranthus perennis L.;;1;121839
T1702_6;Sedum rupestre;;1;122246
T1702_6;Poa bulbosa L.;;3;114136
T1702_6;Potentilla argentea L.;;+;115407
T1702_6;Erophila verna (L.) Chevall.;;1;97008
T1702_6;Sedum album L.;;2;122106
T1702_6;Bunium bulbocastanum L.;;+;86983
T1702_6;Festuca ovina L.;;+;98425
T1702_6;Rumex acetosella L.;;1;119419
T1702_6;Hypnum cupressiforme;;1;6033
T1702_6;Hypochoeris radicata L.;;+;446973
T1702_6;Gagea bohemica (Zauschener) Schultes & Schultes Fil.;;2;99165
T1702_6;Veronica arvensis L.;;+;128801
T1702_6;Rhacomitrium canescens (Hedw.) Brid.;;1;5574
T1702_7;Ceratodon purpureus;;1;4802
T1702_7;Rhytidium rugosum;;2;6124
T1702_7;Arenaria serpyllifolia L.;;+;83653
T1702_7;Sedum rupestre;;+;122246
T1702_7;Hypnum cupressiforme;;2;6033
T1702_7;Cerastium pumilum Curtis;;1;90076
T1702_7;Geranium columbinum L.;;+;100045
T1702_7;Myosotis micrantha;;1;195001
T1702_7;Tortula ruralis (Hedw.) Gaertn.;;2;5236
T1702_7;Veronica verna L.;;1;129034
T1702_7;Scleranthus perennis L.;;2;121839
T1702_7;Poa bulbosa L.;;2;114136
T1702_7;Gagea bohemica (Zauschener) Schultes & Schultes Fil.;;+;99165
T1702_7;Polytrichum piliferum;;2;3875
T1702_7;Thymus praecox Opiz;;1;126564
T1702_7;Erophila verna (L.) Chevall.;;1;97008
T1702_7;Veronica arvensis L.;;+;128801
T1702_7;Rhacomitrium canescens (Hedw.) Brid.;;3;5574
T1702_7;Festuca ovina L.;;1;98425
T1702_8;Sedum album L.;;2;122106
T1702_8;Veronica verna L.;;+;129034
T1702_8;Acinos arvensis (Lam.) Dandy;;+;79991
T1702_8;Myosotis micrantha;;1;195001
T1702_8;Vicia lathyroides L.;;+;129207
T1702_8;Scleranthus perennis L.;;2;121839
T1702_8;Ornithopus perpusillus L.;;+;111419
T1702_8;Sedum rupestre;;2;122246
T1702_8;Tunica prolifera;;+;127982
T1702_8;Potentilla verna;;1;115694
T1702_8;Trifolium arvense L.;;+;127230
T1702_8;Tortula ruralis (Hedw.) Gaertn.;;1;5236
T1702_8;Polytrichum piliferum;;1;3875
T1702_8;Rhacomitrium canescens (Hedw.) Brid.;;4;5574
T1702_8;Arenaria serpyllifolia L.;;+;83653
T1702_8;Thymus praecox Opiz;;1;126564
T1702_8;Ceratodon purpureus;;+;4802
T1702_8;Valerianella carinata Loisel.;;+;128460
T1702_8;Veronica arvensis L.;;+;128801
T1702_8;Poa bulbosa L.;;2;114136
T1702_8;Erophila verna (L.) Chevall.;;2;97008
T1702_9;Veronica verna L.;;1;129034
T1702_9;Erophila verna (L.) Chevall.;;1;97008
T1702_9;Gagea bohemica (Zauschener) Schultes & Schultes Fil.;;2;99165
T1702_9;Festuca ovina L.;;1;98425
T1702_9;Sedum rupestre;;1;122246
T1702_9;Rhytidium rugosum;;+;6124
T1702_9;Spergula pentandra L.;;1;124519
T1702_9;Scleranthus perennis L.;;2;121839
T1702_9;Taraxacum levigatum;;+;125643
T1702_9;Myosotis micrantha;;1;195001
T1702_9;Poa bulbosa L.;;2;114136
T1702_9;Rhacomitrium canescens (Hedw.) Brid.;;4;5574
T1702_9;Polytrichum piliferum;;2;3875
T1702_9;Galium verum L.;;+;99582
T1702_9;Acinos arvensis (Lam.) Dandy;;+;79991
T1703_1;Sedum album L.;;1;122106
T1703_1;Sedum rupestre;;+;122246
T1703_1;Veronica arvensis L.;;+;128801
T1703_1;Scilla autumnalis L.;;1;121603
T1703_1;Potentilla verna;;+;115694
T1703_1;Scleranthus perennis L.;;2;121839
T1703_1;Teesdalia nudicaulis (L.) R. Br.;;+;125831
T1703_1;Rhacomitrium canescens (Hedw.) Brid.;;3;5574
T1703_1;Trifolium arvense L.;;1;127230
T1703_1;Sedum acre L.;;+;122101
T1703_1;Aira caryophyllea L.;;+;80857
T1703_1;Hypnum cupressiforme;;3;6033
T1703_1;Rumex acetosella L.;;+;119419
T1703_1;Mibora minima (L.) Desv.;;2;108477
T1703_1;Erophila verna (L.) Chevall.;;2;97008
T1703_1;Polytrichum piliferum;;1;3875
T1703_1;Moenchia erecta (L.) P. Gaertner, B. Meyer & Scherb.;;+;108703
T1703_10;Thymus praecox Opiz;;1;126564
T1703_10;Holosteum umbellatum L.;;+;102921
T1703_10;Scilla autumnalis L.;;+;121603
T1703_10;Sedum acre L.;;+;122101
T1703_10;Mibora minima (L.) Desv.;;2;108477
T1703_10;Cerastium pumilum Curtis;;+;90076
T1703_10;Arenaria serpyllifolia L.;;1;83653
T1703_10;Potentilla argentea L.;;+;115407
T1703_10;Rumex acetosella L.;;+;119419
T1703_10;Sedum rupestre;;+;122246
T1703_10;Sedum album L.;;2;122106
T1703_10;Scleranthus perennis L.;;1;121839
T1703_10;Tortula ruralis (Hedw.) Gaertn.;;+;5236
T1703_10;Galium verum L.;;+;99582
T1703_10;Hypnum cupressiforme;;3;6033
T1703_10;Rhacomitrium canescens (Hedw.) Brid.;;+;5574
T1703_10;Festuca ovina L.;;+;98425
T1703_10;Pleurochaete squarrosa;;1;5336
T1703_10;Erophila verna (L.) Chevall.;;1;97008
T1703_11;Polytrichum piliferum;;2;3875
T1703_11;Rumex acetosella L.;;+;119419
T1703_11;Tortula ruralis (Hedw.) Gaertn.;;+;5236
T1703_11;Veronica verna L.;;+;129034
T1703_11;Thymus praecox Opiz;;2;126564
T1703_11;Spergula pentandra L.;;+;124519
T1703_11;Scleranthus perennis L.;;2;121839
T1703_11;Sedum rupestre;;2;122246
T1703_11;Holosteum umbellatum L.;;+;102921
