NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T2001_1;Helianthemum alpestre (Jacq.) Breistr.;;+;100891
T2001_1;Euphrasia salisburgensis Funck;;+;97804
T2001_1;Iberis sempervirens L.;;+;103494
T2001_1;Hutchinsia alpina (L.) R. Br.;;+;103037
T2001_1;Hippocrepis comosa L.;;1;102842
T2001_1;Hieracium villosum Jacq.;;+;102701
T2001_1;Hieracium piliferum Hoppe;;+;102350
T2001_1;Carex ornithopoda Willd.;;+;88737
T2001_1;Arenaria ciliata L.;;1;83562
T2001_1;Poa alpina L.;;1;114105
T2001_1;Polygonum viviparum L.;;+;114897
T2001_1;Galium rubrum L.;;+;192690
T2001_1;Sempervivum arachnoideum L.;;+;122419
T2001_1;Gentiana verna L.;;+;99953
T2001_1;Oxytropis gaudinii Bunge;;1;111978
T2001_1;Anthyllis vulneraria L.;;2;82999
T2001_1;Plantago fuscescens;;+;113859
T2001_1;Phyteuma pauciflorum;;+;113393
T2001_1;Thymus serpyllum L.;;1;126573
T2001_1;Carex mucronata All.;;2;88693
T2001_1;Pedicularis gyroflexa Vill.;;+;112579
T2001_1;Petrocallis pyrenaica (L.) R. Br.;;+;112803
T2001_1;Pedicularis rosea Wulfen;;+;112595
T2001_1;Salix retusa L.;;+;120195
T2001_1;Leontopodium alpinum Cass.;;+;105544
T2001_1;Astragalus australis (L.) Lam.;;+;84800
T2001_1;Erigeron uniflorus L.;;+;96816
T2001_1;Leucanthemum atratum (Jacq.) Dc.;;1;194069
T2001_1;Saxifraga aizoon;;+;120967
T2001_1;Aster bellidiastrum (L.) Scop.;;+;84632
T2001_1;Aster alpinus L.;;+;84622
T2001_1;Draba aizoides L.;;+;95289
T2001_1;Biscutella laevigata L.;;1;86045
T2001_10;Astragalus sempervirens Lam.;;+;84897
T2001_10;Myosotis alpestris F. W. Schmidt;;+;108987
T2001_10;Festuca varia Haenke;;+;98598
T2001_10;Carex ornithopoda Willd.;;+;88737
T2001_10;Potentilla crantzi;;+;115449
T2001_10;Gentiana kochiana;;+;99895
T2001_10;Astragalus australis (L.) Lam.;;+;84800
T2001_10;Anthyllis vulneraria L.;;1;82999
T2001_10;Pedicularis rosea Wulfen;;+;112595
T2001_10;Anthyllis montana L.;;+;82985
T2001_10;Globularia cordifolia L.;;+;100340
T2001_10;Carex firma Host;;1;88509
T2001_10;Phyteuma pauciflorum;;+;113393
T2001_10;Silene acaulis (L.) Jacq.;;+;123374
T2001_10;Helianthemum alpestre (Jacq.) Breistr.;;+;100891
T2001_10;Bartsia alpina L.;;+;85602
T2001_10;Biscutella laevigata L.;;+;86045
T2001_10;Carex sempervirens Vill.;;+;88865
T2001_10;Dianthus pavonius Tausch;;+;94793
T2001_10;Carex mucronata All.;;3;88693
T2001_10;Sesleria caerulea (L.) Ard.;;2;123071
T2001_10;Lotus corniculatus L.;;1;106653
T2001_10;Leontopodium alpinum Cass.;;+;105544
T2001_10;Arenaria ciliata L.;;1;83562
T2001_10;Polygonum viviparum L.;;1;114897
T2001_10;Carex capillaris L.;;+;88412
T2001_10;Poa alpina L.;;1;114105
T2001_10;Alchemilla hoppeana (Reichenb.) Dalla Torre;;+;81098
T2001_10;Hieracium lanatum Vill.;;+;102123
T2001_10;Saxifraga caesia L.;;1;120994
T2001_10;Aster bellidiastrum (L.) Scop.;;+;84632
T2001_10;Kernera saxatilis (L.) Reichenb.;;+;104488
T2001_10;Dryas octopetala L.;;1;95461
T2001_10;Kobresia myosuroides (Vill.) Fiori;;+;104580
T2001_10;Arabis alpina L.;;+;83279
T2001_10;Polygala alpestris Reichenb.;;+;114522
T2001_10;Trifolium thalii Vill.;;+;127503
T2001_11;Pedicularis gyroflexa Vill.;;+;112579
T2001_11;Bartsia alpina L.;;1;85602
T2001_11;Thymus serpyllum L.;;1;126573
T2001_11;Saxifraga caesia L.;;+;120994
T2001_11;Carex firma Host;;2;88509
T2001_11;Oxytropis gaudinii Bunge;;+;111978
T2001_11;Lotus corniculatus L.;;1;106653
T2001_11;Myosotis alpestris F. W. Schmidt;;1;108987
T2001_11;Iberis sempervirens L.;;+;103494
T2001_11;Helianthemum alpestre (Jacq.) Breistr.;;1;100891
T2001_11;Arenaria ciliata L.;;+;83562
T2001_11;Biscutella laevigata L.;;+;86045
T2001_11;Astragalus australis (L.) Lam.;;+;84800
T2001_11;Globularia cordifolia L.;;+;100340
T2001_11;Anthyllis vulneraria L.;;+;82999
T2001_11;Aster bellidiastrum (L.) Scop.;;1;84632
T2001_11;Minuartia verna (L.) Hiern;;+;108621
T2001_11;Carex capillaris L.;;1;88412
T2001_11;Alchemilla hoppeana (Reichenb.) Dalla Torre;;+;81098
T2001_11;Dryas octopetala L.;;+;95461
T2001_11;Potentilla crantzi;;+;115449
T2001_11;Galium rubrum L.;;+;192690
T2001_11;Festuca violacea Schleicher ex Gaudin;;+;98607
T2001_11;Gentiana verna L.;;+;99953
T2001_11;Phyteuma orbiculare L.;;+;113389
T2001_11;Carex rupestris All.;;2;88845
T2001_11;Sesleria caerulea (L.) Ard.;;2;123071
T2001_11;Silene acaulis (L.) Jacq.;;+;123374
T2001_11;Erigeron uniflorus L.;;+;96816
T2001_11;Pedicularis rosea Wulfen;;+;112595
T2001_11;Poa alpina L.;;+;114105
T2001_11;Euphrasia salisburgensis Funck;;+;97804
T2001_11;Trifolium thalii Vill.;;+;127503
T2001_12;Iberis sempervirens L.;;1;103494
T2001_12;Globularia cordifolia L.;;1;100340
T2001_12;Rhamnus alpina;;+;117528
T2001_12;Anthyllis vulneraria L.;;+;82999
T2001_12;Aster bellidiastrum (L.) Scop.;;+;84632
T2001_12;Dryas octopetala L.;;2;95461
T2001_12;Saxifraga caesia L.;;+;120994
T2001_12;Bupleurum ranunculoides L.;;+;87091
T2001_12;Leontopodium alpinum Cass.;;+;105544
T2001_12;Minuartia verna (L.) Hiern;;+;108621
T2001_12;Helictotrichon sedenense (Dc.) J. Holub;;+;101121
T2001_12;Lotus corniculatus L.;;1;106653
T2001_12;Alchemilla hoppeana (Reichenb.) Dalla Torre;;+;81098
T2001_12;Helianthemum alpestre (Jacq.) Breistr.;;+;100891
T2001_12;Arenaria ciliata L.;;1;83562
T2001_12;Myosotis alpestris F. W. Schmidt;;1;108987
T2001_12;Sesleria caerulea (L.) Ard.;;1;123071
T2001_12;Aster alpinus L.;;+;84622
T2001_12;Euphrasia salisburgensis Funck;;+;97804
T2001_12;Hippocrepis comosa L.;;+;102842
T2001_12;Galium rubrum L.;;+;192690
T2001_12;Carex rupestris All.;;3;88845
T2001_12;Gentiana verna L.;;+;99953
T2001_12;Oxytropis gaudinii Bunge;;+;111978
T2001_12;Bartsia alpina L.;;+;85602
T2001_12;Thymus serpyllum L.;;+;126573
T2001_12;Potentilla crantzi;;+;115449
T2001_12;Phyteuma orbiculare L.;;+;113389
T2001_12;Pedicularis gyroflexa Vill.;;+;112579
T2001_12;Trifolium thalii Vill.;;+;127503
T2001_13;Carex firma Host;;+;88509
T2001_13;Aster alpinus L.;;+;84622
T2001_13;Carex ornithopoda Willd.;;+;88737
T2001_13;Euphrasia salisburgensis Funck;;+;97804
T2001_13;Polygonum viviparum L.;;+;114897
T2001_13;Dryas octopetala L.;;+;95461
T2001_13;Helictotrichon sedenense (Dc.) J. Holub;;+;101121
T2001_13;Hieracium piliferum Hoppe;;+;102350
T2001_13;Kobresia myosuroides (Vill.) Fiori;;+;104580
T2001_13;Oxytropis gaudinii Bunge;;+;111978
T2001_13;Bartsia alpina L.;;+;85602
T2001_13;Arenaria ciliata L.;;1;83562
T2001_13;Pedicularis gyroflexa Vill.;;+;112579
T2001_13;Lotus corniculatus L.;;+;106653
T2001_13;Pedicularis rosea Wulfen;;+;112595
T2001_13;Carex mucronata All.;;+;88693
T2001_13;Erigeron uniflorus L.;;+;96816
T2001_13;Saxifraga caesia L.;;+;120994
T2001_13;Thymus serpyllum L.;;+;126573
T2001_13;Minuartia verna (L.) Hiern;;+;108621
T2001_13;Salix herbacea L.;;+;120057
T2001_13;Festuca pumila;;+;98477
T2001_13;Carex atrata L.;;+;88359
T2001_13;Aster bellidiastrum (L.) Scop.;;1;84632
T2001_13;Anthyllis vulneraria L.;;+;82999
T2001_13;Carex rupestris All.;;3;88845
T2001_13;Plantago fuscescens;;+;113859
T2001_13;Helianthemum alpestre (Jacq.) Breistr.;;+;100891
T2001_13;Astragalus australis (L.) Lam.;;+;84800
T2001_13;Gentiana verna L.;;1;99953
T2001_13;Leontopodium alpinum Cass.;;+;105544
T2001_13;Biscutella laevigata L.;;1;86045
T2001_13;Salix reticulata L.;;+;120193
T2001_13;Carex sempervirens Vill.;;+;88865
T2001_13;Sesleria caerulea (L.) Ard.;;2;123071
T2001_13;Silene acaulis (L.) Jacq.;;+;123374
T2001_13;Phyteuma orbiculare L.;;+;113389
T2001_13;Leucanthemum atratum (Jacq.) Dc.;;+;194069
T2001_13;Galium rubrum L.;;+;192690
T2001_13;Trifolium thalii Vill.;;+;127503
T2001_2;Polygonum viviparum L.;;+;114897
T2001_2;Linum catharticum L.;;+;106288
T2001_2;Saxifraga caesia L.;;+;120994
T2001_2;Primula officinalis;;+;115900
T2001_2;Sesleria caerulea (L.) Ard.;;1;123071
T2001_2;Lotus corniculatus L.;;1;106653
T2001_2;Dryas octopetala L.;;+;95461
T2001_2;Aster bellidiastrum (L.) Scop.;;+;84632
T2001_2;Bartsia alpina L.;;1;85602
T2001_2;Hieracium peletierianum;;+;102317
T2001_2;Campanula scheuchzeri Vill.;;+;87724
T2001_2;Gentiana verna L.;;+;99953
T2001_2;Antennaria dioica (L.) Gaertner;;+;82796
T2001_2;Helianthemum alpestre (Jacq.) Breistr.;;+;100891
T2001_2;Carex capillaris L.;;+;88412
T2001_2;Asperula aristata L. Fil.;;+;84296
T2001_2;Anthyllis vulneraria L.;;1;82999
T2001_2;Bupleurum ranunculoides L.;;1;87091
T2001_2;Plantago serpentina;;+;113961
T2001_2;Globularia cordifolia L.;;+;100340
T2001_2;Carex ornithopoda Willd.;;+;88737
T2001_2;Gentiana kochiana;;+;99895
T2001_2;Anthyllis montana L.;;+;82985
T2001_2;Salix retusa L.;;+;120195
T2001_2;Kobresia myosuroides (Vill.) Fiori;;+;104580
T2001_2;Hieracium piliferum Hoppe;;+;102350
T2001_2;Hieracium villosum Jacq.;;+;102701
T2001_2;Carex mucronata All.;;3;88693
T2001_2;Euphrasia salisburgensis Funck;;+;97804
T2001_2;Petrocallis pyrenaica (L.) R. Br.;;+;112803
T2001_2;Arenaria ciliata L.;;1;83562
T2001_2;Trifolium pratense L.;;+;127439
T2001_3;Linum catharticum L.;;+;106288
T2001_3;Carex sempervirens Vill.;;1;88865
T2001_3;Carex atrata L.;;+;88359
T2001_3;Carex mucronata All.;;4;88693
T2001_3;Silene acaulis (L.) Jacq.;;+;123374
T2001_3;Globularia cordifolia L.;;+;100340
T2001_3;Campanula rotundifolia L.;;+;87720
T2001_3;Gentiana kochiana;;+;99895
T2001_3;Festuca violacea Schleicher ex Gaudin;;1;98607
T2001_3;Erigeron uniflorus L.;;1;96816
T2001_3;Helianthemum alpestre (Jacq.) Breistr.;;+;100891
T2001_3;Leontopodium alpinum Cass.;;1;105544
T2001_3;Festuca pumila;;1;98477
T2001_3;Sesleria caerulea (L.) Ard.;;1;123071
T2001_3;Hippocrepis comosa L.;;1;102842
T2001_3;Kobresia myosuroides (Vill.) Fiori;;+;104580
T2001_3;Iberis sempervirens L.;;+;103494
T2001_3;Euphrasia alpina Lam.;;+;97725
T2001_3;Gentiana campestris;;+;99872
T2001_3;Pedicularis gyroflexa Vill.;;+;112579
T2001_3;Agrostis rupestris All.;;+;80729
T2001_3;Polygonum viviparum L.;;1;114897
T2001_3;Ranunculus aduncus Gren.;;+;116907
T2001_3;Oxytropis gaudinii Bunge;;1;111978
T2001_3;Anthyllis vulneraria L.;;1;82999
T2001_3;Anthyllis montana L.;;+;82985
T2001_3;Aster alpinus L.;;+;84622
T2001_3;Aster bellidiastrum (L.) Scop.;;+;84632
T2001_3;Asperula aristata L. Fil.;;+;84296
T2001_3;Thymus serpyllum L.;;+;126573
T2001_3;Arenaria ciliata L.;;+;83562
T2001_3;Pedicularis rosea Wulfen;;+;112595
T2001_3;Bartsia alpina L.;;+;85602
T2001_3;Phyteuma orbiculare L.;;1;113389
T2001_3;Plantago serpentina;;+;113961
T2001_3;Phyteuma pauciflorum;;+;113393
T2001_3;Biscutella laevigata L.;;1;86045
T2001_4;Erigeron polymorphus Scop.;;+;96795
T2001_4;Potentilla crantzi;;1;115449
T2001_4;Hieracium glaciale Reyn.;;+;102010
T2001_4;Arenaria ciliata L.;;1;83562
T2001_4;Myosotis alpestris F. W. Schmidt;;1;108987
T2001_4;Alchemilla xanthochlora Rothm.;;+;81195
T2001_4;Nardus stricta L.;;+;109366
T2001_4;Carex foetida All.;;+;88515
T2001_4;Alopecurus gerardii Vill.;;+;81638
T2001_4;Poa alpina L.;;1;114105
T2001_4;Gentiana verna L.;;+;99953
T2001_4;Plantago serpentina;;+;113961
T2001_4;Festuca violacea Schleicher ex Gaudin;;1;98607
T2001_4;Geum montanum L.;;+;100208
T2001_4;Phyteuma pauciflorum;;+;113393
T2001_4;Carex mucronata All.;;4;88693
