NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T1757_2;Brachypodium pinnatum (L.) Beauv.;;+;86289
T1757_2;Erophila verna (L.) Chevall.;;+;97008
T1757_2;Festuca duriuscula;;+;98205
T1757_2;Sedum acre L.;;+;122101
T1757_2;Arenaria serpyllifolia L.;;+;83653
T1757_2;Sedum album L.;;+;122106
T1757_2;Cerastium semidecandrum L.;;+;90091
T1757_2;Plantago lanceolata L.;;+;113893
T1757_2;Vicia hirsuta (L.) S. F. Gray;;+;129191
T1757_2;Sanguisorba minor Scop.;;+;120753
T1757_3;Cerastium semidecandrum L.;;+;90091
T1757_3;Vicia sativa L.;;+;129298
T1757_3;Sedum album L.;;+;122106
T1757_3;Hypericum perforatum L.;;+;103316
T1757_3;Arenaria serpyllifolia L.;;+;83653
T1757_3;Sanguisorba minor Scop.;;+;120753
T1757_3;Festuca duriuscula;;+;98205
T1757_3;Erodium cicutarium (L.) L'her.;;+;96895
T1757_3;Sedum acre L.;;+;122101
T1757_3;Taraxacum levigatum;;+;125643
T1757_3;Erophila verna (L.) Chevall.;;+;97008
T1757_3;Brachypodium pinnatum (L.) Beauv.;;+;86289
T1757_3;Thymus serpyllum L.;;+;126573
T1757_3;Trifolium campestre Schreber;;+;127259
T1757_3;Plantago lanceolata L.;;+;113893
T1757_3;Trifolium scabrum L.;;+;127470
T1757_3;Bromus sterilis L.;;+;86763
T1757_3;Bromus hordeaceus L. =mollis;;+;86680
T1757_3;Daucus carota L.;;+;94503
T1757_3;Aphanes microcarpa (Boiss. & Reuter) Rothm.;;+;717087
T1757_3;Helianthemum nummularium (L.) Miller;;+;100956
T1757_3;Vicia hirsuta (L.) S. F. Gray;;+;129191
T1757_3;Scilla autumnalis L.;;+;121603
T1757_4;Foeniculum vulgare Miller;;+;98756
T1757_4;Achillea millefolium L.;;+;79908
T1757_4;Hieracium pilosella L.;;+;102352
T1757_4;Allium sphaerocephalon L.;;+;81520
T1757_4;Crepis vesicaria L.;;+;93157
T1757_4;Brachypodium pinnatum (L.) Beauv.;;+;86289
T1757_4;Thymus serpyllum L.;;+;126573
T1757_4;Helianthemum nummularium (L.) Miller;;+;100956
T1757_4;Sedum acre L.;;+;122101
T1757_4;Plantago lanceolata L.;;+;113893
T1757_4;Veronica arvensis L.;;+;128801
T1757_4;Vicia sativa L.;;+;129298
T1757_5;Medicago arabica (L.) Hudson;;+;107574
T1757_5;Taraxacum officinale Weber;;+;125677
T1757_5;Salvia pratensis L.;;+;120685
T1757_5;Taraxacum levigatum;;+;125643
T1757_5;Achillea millefolium L.;;+;79908
T1757_5;Bromus hordeaceus L. =mollis;;+;86680
T1757_5;Dactylis glomerata L.;;+;94207
T1757_5;Minuartia tenuifolia;;+;108620
T1757_5;Bellis perennis L.;;+;85740
T1757_5;Sonchus asper (L.) Hill;;+;124233
T1757_5;Echium vulgare L.;;+;95793
T1757_5;Geranium dissectum L.;;+;100052
T1757_5;Crepis vesicaria L.;;+;93157
T1757_5;Cerastium glomeratum Thuill.;;+;90017
T1757_5;Convolvulus arvensis L.;;+;92302
T1757_5;Poa pratensis L.;;+;114332
T1757_5;Cerastium semidecandrum L.;;+;90091
T1757_5;Scleropoa rigida;;+;121876
T1757_5;Helianthemum nummularium (L.) Miller;;+;100956
T1757_5;Trifolium scabrum L.;;+;127470
T1757_5;Prunus spinosa L.;;+;116142
T1757_5;Plantago lanceolata L.;;+;113893
T1757_5;Brachypodium pinnatum (L.) Beauv.;;+;86289
T1757_5;Thymus serpyllum L.;;+;126573
T1757_5;Carthamus lanatus L.;;+;89232
T1757_5;Trifolium filiforme;;+;198631
T1757_5;Trifolium campestre Schreber;;+;127259
T1757_5;Teucrium botrys L.;;+;125976
T1757_5;Euphorbia exigua L.;;+;97511
T1757_5;Arenaria serpyllifolia L.;;+;83653
T1757_5;Allium sphaerocephalon L.;;+;81520
T1757_5;Filago spathulata;;+;98701
T1757_5;Hieracium pilosella L.;;+;102352
T1757_5;Sanguisorba minor Scop.;;+;120753
T1757_5;Veronica arvensis L.;;+;128801
T1757_5;Althaea hirsuta L.;;+;81844
T1757_5;Sedum rupestre;;+;122246
T1757_5;Vicia sativa L.;;+;129298
T1757_5;Valerianella olitoria;;+;128484
T1757_5;Festuca duriuscula;;+;98205
T1757_5;Foeniculum vulgare Miller;;+;98756
T1757_5;Vicia tetrasperma (L.) Schreber;;+;129325
T1757_5;Sedum acre L.;;+;122101
T1757_5;Sedum album L.;;+;122106
T1757_6;Helianthemum nummularium (L.) Miller;;+;100956
T1757_6;Plantago lanceolata L.;;+;113893
T1757_6;Prunus spinosa L.;;+;116142
T1757_6;Phleum boehmeri;;+;113183
T1757_6;Veronica arvensis L.;;+;128801
T1757_6;Allium sphaerocephalon L.;;+;81520
T1757_6;Brachypodium pinnatum (L.) Beauv.;;+;86289
T1757_6;Pimpinella saxifraga L.;;+;113596
T1757_6;Sedum album L.;;+;122106
T1757_6;Hypericum perforatum L.;;+;103316
T1757_6;Trifolium arvense L.;;+;127230
T1757_6;Trifolium campestre Schreber;;+;127259
T1757_6;Holcus lanatus L.;;+;102900
T1757_6;Scilla autumnalis L.;;+;121603
T1757_6;Loroglossum hircinum;;+;106623
T1757_6;Saxifraga granulata L.;;+;121065
T1757_6;Sedum acre L.;;+;122101
T1757_6;Vicia lathyroides L.;;+;129207
T1757_6;Veronica teucrium;;+;129022
T1757_6;Festuca duriuscula;;+;98205
T1757_6;Salvia pratensis L.;;+;120685
T1757_6;Bromus hordeaceus L. =mollis;;+;86680
T1757_6;Hieracium pilosella L.;;+;102352
T1757_6;Sedum rupestre;;+;122246
T1757_6;Geranium dissectum L.;;+;100052
T1757_6;Arenaria serpyllifolia L.;;+;83653
T1757_6;Cerastium glomeratum Thuill.;;+;90017
T1757_6;Medicago lupulina L.;;+;107649
T1757_6;Sanguisorba minor Scop.;;+;120753
T1757_6;Bromus sterilis L.;;+;86763
T1757_6;Myosotis collina;;+;195001
T1757_6;Potentilla argentea L.;;+;115407
T1757_6;Tunica prolifera;;+;127982
T1757_6;Ranunculus bulbosus L.;;+;116952
T1757_7;Bromus sterilis L.;;+;86763
T1757_7;Helianthemum nummularium (L.) Miller;;+;100956
T1757_7;Trifolium scabrum L.;;+;127470
T1757_7;Cerastium fontanum Baumg.;;+;90008
T1757_7;Saxifraga granulata L.;;+;121065
T1757_7;Echium vulgare L.;;+;95793
T1757_7;Festuca duriuscula;;+;98205
T1757_7;Sedum rupestre;;+;122246
T1757_7;Sanguisorba minor Scop.;;+;120753
T1757_7;Potentilla argentea L.;;+;115407
T1757_7;Myosotis micrantha;;+;195001
T1757_7;Saxifraga tridactylites L.;;+;121201
T1757_7;Foeniculum vulgare Miller;;+;98756
T1757_7;Geranium dissectum L.;;+;100052
T1757_7;Sedum album L.;;+;122106
T1757_7;Trifolium arvense L.;;+;127230
T1757_7;Trifolium campestre Schreber;;+;127259
T1757_7;Holcus lanatus L.;;+;102900
T1757_7;Hypericum perforatum L.;;+;103316
T1757_7;Achillea millefolium L.;;+;79908
T1757_7;Veronica arvensis L.;;+;128801
T1757_7;Allium sphaerocephalon L.;;+;81520
T1757_7;Vicia sativa L.;;+;129298
T1757_7;Brachypodium pinnatum (L.) Beauv.;;+;86289
T1757_7;Vicia hirsuta (L.) S. F. Gray;;+;129191
T1757_7;Ulex europaeus L.;;+;128114
T1760_1;Carex hallerana Asso;;+;88560
T1760_1;Koeleria vallesiana (Honckeny) Gaudin;;+;104680
T1760_1;Brachypodium retusum (Pers.) Beauv.;;+;86297
T1760_1;Rosmarinus officinalis L.;;1;118865
T1760_1;Thymus vulgaris L.;;1;126582
T1760_1;Avenula bromoides (Gouan) H. Scholz;;+;85431
T1760_1;Ulex parviflorus Pourret;;1;128127
T1760_1;Scleropoa rigida;;+;121876
T1760_1;Asperula cynanchica L.;;+;84306
T1760_1;Aphyllanthes monspeliensis L.;;1;83171
T1760_1;Pinus halepensis Miller;;+;113665
T1760_1;Fumana thymifolia (L.) Spach ex Webb;;2;99032
T1760_1;Dianthus caryophyllus L.;;+;94717
T1761_1;Asperula cynanchica L.;;+;84306
T1761_1;Daphne gnidium L.;;+;94427
T1761_1;Genista hispanica L.;;1;99761
T1761_1;Aphyllanthes monspeliensis L.;;+;83171
T1761_1;Fumana thymifolia (L.) Spach ex Webb;;2;99032
T1761_1;Ulex parviflorus Pourret;;2;128127
T1761_1;Fumana coridifolia;;+;99014
T1761_1;Leuzea conifera (L.) Dc.;;+;105855
T1761_1;Teucrium polium L.;;+;126019
T1761_1;Pinus halepensis Miller;;+;113665
T1761_1;Orchis purpurea Hudson;;+;110966
T1761_1;Rosmarinus officinalis L.;;2;118865
T1761_1;Brachypodium retusum (Pers.) Beauv.;;2;86297
T1762_1;Globularia alypum L.;;+;100335
T1762_1;Amelanchier ovalis Medicus;;+;82103
T1762_1;Brachypodium retusum (Pers.) Beauv.;;+;86297
T1762_1;Juniperus phoenicea L.;;+;104410
T1762_1;Coronilla juncea L.;;+;92525
T1762_1;Thymus vulgaris L.;;+;126582
T1762_1;Stipa juncea;;1;198017
T1762_1;Quercus coccifera L.;;+;116672
T1762_1;Rosmarinus officinalis L.;;1;118865
T1762_1;Galium mollugo L.;;+;99473
T1762_1;Pinus halepensis Miller;;+;113665
T1762_10;Globularia alypum L.;;+;100335
T1762_10;Brachypodium retusum (Pers.) Beauv.;;+;86297
T1762_10;Pinus halepensis Miller;;+;113665
T1762_10;Quercus ilex L.;;+;116704
T1762_10;Thymus vulgaris L.;;2;126582
T1762_10;Coronilla juncea L.;;1;92525
T1762_10;Rosmarinus officinalis L.;;1;118865
T1762_10;Juniperus phoenicea L.;;2;104410
T1762_10;Hieracium murorum L.;;+;102235
T1762_10;Stipa juncea;;1;198017
T1762_11;Thymus vulgaris L.;;+;126582
T1762_11;Pinus halepensis Miller;;+;113665
T1762_11;Rosmarinus officinalis L.;;2;118865
T1762_11;Festuca ovina L.;;+;98425
T1762_11;Galium mollugo L.;;1;99473
T1762_11;Coronilla juncea L.;;1;92525
T1762_11;Globularia alypum L.;;+;100335
T1762_11;Quercus coccifera L.;;+;116672
T1762_11;Fumana coridifolia;;1;99014
T1762_11;Brachypodium retusum (Pers.) Beauv.;;+;86297
T1762_11;Stipa juncea;;1;198017
T1762_11;Lavandula latifolia Medicus;;+;105312
T1762_11;Amelanchier ovalis Medicus;;+;82103
T1762_11;Juniperus phoenicea L.;;2;104410
T1762_12;Stipa juncea;;2;198017
T1762_12;Festuca ovina L.;;+;98425
T1762_12;Thymus vulgaris L.;;+;126582
T1762_12;Coronilla juncea L.;;+;92525
T1762_12;Juniperus phoenicea L.;;1;104410
T1762_12;Fumana levipes;;+;99022
T1762_12;Brachypodium retusum (Pers.) Beauv.;;+;86297
T1762_12;Campanula erinus L.;;+;87636
T1762_12;Globularia alypum L.;;+;100335
T1762_12;Lavandula latifolia Medicus;;+;105312
T1762_12;Rosmarinus officinalis L.;;1;118865
T1762_12;Fumana coridifolia;;+;99014
T1762_13;Thymus vulgaris L.;;+;126582
T1762_13;Pinus halepensis Miller;;+;113665
T1762_13;Lavandula latifolia Medicus;;+;105312
T1762_13;Rosmarinus officinalis L.;;2;118865
T1762_13;Stipa juncea;;2;198017
T1762_13;Amelanchier ovalis Medicus;;+;82103
T1762_13;Fumana coridifolia;;1;99014
T1762_13;Juniperus phoenicea L.;;+;104410
T1762_13;Globularia alypum L.;;1;100335
T1762_2;Rosmarinus officinalis L.;;2;118865
T1762_2;Sedum nicaeense;;+;122216
T1762_2;Galium mollugo L.;;+;99473
T1762_2;Thymus vulgaris L.;;2;126582
T1762_2;Quercus ilex L.;;+;116704
T1762_2;Campanula erinus L.;;+;87636
T1762_2;Brachypodium retusum (Pers.) Beauv.;;+;86297
T1762_2;Hieracium murorum L.;;+;102235
T1762_2;Stipa juncea;;+;198017
T1762_2;Juniperus phoenicea L.;;2;104410
T1762_2;Avenula bromoides (Gouan) H. Scholz;;+;85431
T1762_3;Stipa juncea;;1;198017
T1762_3;Rosmarinus officinalis L.;;2;118865
T1762_3;Lavandula latifolia Medicus;;+;105312
T1762_3;Globularia alypum L.;;+;100335
T1762_3;Hieracium murorum L.;;+;102235
T1762_3;Thymus vulgaris L.;;1;126582
T1762_3;Quercus coccifera L.;;+;116672
T1762_3;Juniperus phoenicea L.;;1;104410
T1762_3;Brachypodium retusum (Pers.) Beauv.;;+;86297
T1762_4;Lavandula latifolia Medicus;;+;105312
T1762_4;Juniperus phoenicea L.;;2;104410
T1762_4;Pinus halepensis Miller;;+;113665
T1762_4;Thymus vulgaris L.;;1;126582
T1762_4;Amelanchier ovalis Medicus;;+;82103
T1762_4;Festuca ovina L.;;+;98425
T1762_4;Rosmarinus officinalis L.;;2;118865
T1762_4;Fumana coridifolia;;+;99014
T1762_4;Brachypodium retusum (Pers.) Beauv.;;+;86297
T1762_4;Stipa juncea;;1;198017
T1762_5;Juniperus phoenicea L.;;2;104410
T1762_5;Campanula erinus L.;;+;87636
T1762_5;Globularia alypum L.;;+;100335
T1762_5;Amelanchier ovalis Medicus;;1;82103
T1762_5;Pinus halepensis Miller;;+;113665
T1762_5;Brachypodium retusum (Pers.) Beauv.;;+;86297
T1762_5;Rosmarinus officinalis L.;;1;118865
T1762_5;Stipa juncea;;+;198017
T1762_5;Festuca ovina L.;;+;98425
T1762_5;Sedum nicaeense;;+;122216
T1762_5;Thymus vulgaris L.;;1;126582
T1762_6;Thymus vulgaris L.;;1;126582
T1762_6;Coronilla juncea L.;;1;92525
T1762_6;Amelanchier ovalis Medicus;;+;82103
T1762_6;Quercus coccifera L.;;+;116672
T1762_6;Fumana levipes;;+;99022
T1762_6;Stipa juncea;;2;198017
T1762_6;Avenula bromoides (Gouan) H. Scholz;;+;85431
T1762_6;Pinus halepensis Miller;;1;113665
T1762_6;Galium mollugo L.;;+;99473
T1762_6;Sedum nicaeense;;+;122216
T1762_6;Rosmarinus officinalis L.;;+;118865
T1762_6;Juniperus phoenicea L.;;2;104410
T1762_7;Quercus coccifera L.;;+;116672
T1762_7;Campanula erinus L.;;+;87636
T1762_7;Galium mollugo L.;;+;99473
T1762_7;Festuca ovina L.;;+;98425
T1762_7;Pinus halepensis Miller;;+;113665
T1762_7;Hieracium murorum L.;;+;102235
T1762_7;Juniperus phoenicea L.;;1;104410
T1762_7;Amelanchier ovalis Medicus;;+;82103
T1762_7;Stipa juncea;;+;198017
T1762_7;Thymus vulgaris L.;;+;126582
T1762_7;Rosmarinus officinalis L.;;1;118865
T1762_8;Thymus vulgaris L.;;1;126582
T1762_8;Lavandula latifolia Medicus;;+;105312
T1762_8;Sedum nicaeense;;+;122216
T1762_8;Juniperus phoenicea L.;;2;104410
T1762_8;Rosmarinus officinalis L.;;+;118865
T1762_8;Avenula bromoides (Gouan) H. Scholz;;+;85431
T1762_8;Stipa juncea;;2;198017
T1762_8;Galium mollugo L.;;1;99473
T1762_8;Brachypodium retusum (Pers.) Beauv.;;+;86297
T1762_8;Fumana coridifolia;;+;99014
T1762_9;Galium mollugo L.;;1;99473
T1762_9;Juniperus phoenicea L.;;2;104410
T1762_9;Rosmarinus officinalis L.;;1;118865
T1762_9;Stipa juncea;;2;198017
T1762_9;Thymus vulgaris L.;;+;126582
T1762_9;Quercus coccifera L.;;+;116672
T1762_9;Avenula bromoides (Gouan) H. Scholz;;+;85431
T1762_9;Coronilla juncea L.;;1;92525
T1762_9;Hieracium murorum L.;;+;102235
T1762_9;Festuca ovina L.;;+;98425
T1762_9;Fumana coridifolia;;+;99014
T1763_1;Campanula rotundifolia L.;;+;87720
T1763_1;Crepis albida Vill.;;+;92996
T1763_1;Sesleria caerulea (L.) Ard.;;+;123071
T1763_1;Festuca duriuscula;;+;98205
T1763_1;Euphorbia characias L.;;+;97478
T1763_1;Teucrium polium L.;;+;126019
T1763_1;Echinops ritro L.;;+;95709
T1763_1;Pimpinella tragium Vill.;;2;113599
T1763_1;Centranthus calcitrapae (L.) Dufresne;;+;89881
T1763_1;Ononis minutissima L.;;+;110205
T1763_1;Valantia muralis L.;;+;128367
T1763_1;Scleropoa rigida;;+;121876
T1763_1;Laserpitium gallicum L.;;+;105071
T1763_1;Lactuca perennis L.;;1;104764
T1763_1;Juniperus phoenicea L.;;+;104410
T1763_1;Thymus vulgaris L.;;+;126582
T1763_1;Linaria supina (L.) Chaz.;;+;106226
T1763_1;Reichardia picroides (L.) Roth;;+;117426
T1763_1;Hieracium amplexicaule L.;;+;101617
T1763_1;Melica ciliata L.;;+;107851
T1763_1;Amelanchier ovalis Medicus;;+;82103
T1763_1;Bromus madritensis L.;;+;86668
T1763_1;Gouffeia arenarioides;;3;100557
T1763_1;Senecio cineraria;;+;122574
T1763_1;Brachypodium retusum (Pers.) Beauv.;;1;86297
T1763_1;Galium mollugo L.;;+;99473
T1763_1;Arrhenatherum elatius (L.) Beauv. ex J. & C. Presl;;+;83912
T1763_1;Sedum anopetalum;;+;122118
T1763_1;Sedum album L.;;+;122106
T1763_1;Ptychotis saxifraga (L.) Loret & Barrandon;;+;116339
T1763_1;Galium pumilum Murray;;+;99511
T1763_1;Genista aspalathoides Lam.;;3;99727
T1763_1;Centranthus ruber (L.) Dc.;;+;89888
T1764_1;Helianthemum italicum;;1;100936
T1764_1;Scorzonera austriaca Willd.;;1;121939
T1764_1;Asphodelus ramosus L.;;2;84372
T1764_1;Genista aspalathoides Lam.;;2;99727
T1764_1;Carduncellus monspeliensium All.;;+;88053
T1764_1;Fumana coridifolia;;1;99014
T1764_1;Stipa pennata L.;;1;125173
T1764_1;Koeleria vallesiana (Honckeny) Gaudin;;1;104680
T1764_1;Arenaria aggregata (L.) Loisel.;;1;83535
T1764_1;Lavandula officinalis;;+;105313
T1764_1;Festuca duriuscula;;1;98205
T1764_1;Thymus vulgaris L.;;3;126582
T1764_1;Teucrium montanum L.;;1;126008
T1764_1;Teucrium polium L.;;+;126019
T1765_1;Rosmarinus officinalis L.;;+;118865
T1765_1;Festuca ovina L.;;+;98425
T1765_1;Plantago serpentina;;2;113961
T1765_1;Euphorbia falcata L.;;+;97513
T1765_1;Juncus lamprocarpus;;+;104229
T1765_1;Prunella hyssopifolia L.;;1;115996
T1765_1;Bellis sylvestris Cyr.;;1;85745
T1765_1;Leontodon saxatilis;;1;105521
T1765_1;Centaurium pulchellum (Swartz) Druce;;+;89852
T1765_1;Brachypodium phoenicoides (L.) Roemer & Schultes;;+;86288
T1765_1;Sanguisorba minor Scop.;;+;120753
T1765_1;Carex flacca Schreber;;1;88510
T1765_1;Deschampsia media (Gouan) Roemer & Schultes;;3;94633
T1765_1;Cynodon dactylon (L.) Pers.;;+;93803
T1765_1;Daucus carota L.;;+;94503
T1765_1;Galium boreale L.;;1;99390
T1765_1;Bupleurum tenuissimum L.;;+;87106
T1765_1;Ulex parviflorus Pourret;;+;128127
T1765_10;Schoenus nigricans L.;;+;121581
T1765_10;Thymus serpyllum L.;;+;126573
T1765_10;Plantago serpentina;;3;113961
T1765_10;Carex flacca Schreber;;+;88510
T1765_10;Galium boreale L.;;+;99390
T1765_10;Deschampsia media (Gouan) Roemer & Schultes;;2;94633
T1765_10;Agrostis stolonifera L.;;+;80759
T1765_10;Brachypodium phoenicoides (L.) Roemer & Schultes;;+;86288
T1765_10;Centaurium pulchellum (Swartz) Druce;;+;89852
T1765_10;Centaurea jacea L.;;+;89619
T1765_10;Linum salsoloides;;+;106335
T1765_10;Prunella hyssopifolia L.;;1;115996
T1765_10;Leontodon hirtus L.;;+;105501
T1765_11;Daucus carota L.;;+;94503
T1765_11;Deschampsia media (Gouan) Roemer & Schultes;;1;94633
T1765_11;Prunella hyssopifolia L.;;4;115996
T1765_11;Leontodon hirtus L.;;+;105501
T1765_11;Galium boreale L.;;+;99390
T1765_11;Fumana thymifolia (L.) Spach ex Webb;;+;99032
T1765_11;Thymus serpyllum L.;;1;126573
T1765_11;Onobrychis supina (Chaix) Dc.;;+;110134
T1765_11;Potentilla verna;;+;115694
T1765_11;Plantago serpentina;;+;113961
T1765_12;Festuca ovina L.;;+;98425
T1765_12;Plantago serpentina;;2;113961
T1765_12;Thymus serpyllum L.;;+;126573
T1765_12;Linum salsoloides;;+;106335
T1765_12;Genista hispanica L.;;+;99761
T1765_12;Prunella hyssopifolia L.;;3;115996
T1765_12;Carex flacca Schreber;;1;88510
T1765_12;Deschampsia media (Gouan) Roemer & Schultes;;2;94633
T1765_12;Leontodon hirtus L.;;2;105501
T1765_13;Carex flacca Schreber;;1;88510
T1765_13;Galium boreale L.;;+;99390
T1765_13;Bupleurum tenuissimum L.;;+;87106
T1765_13;Prunella hyssopifolia L.;;3;115996
T1765_13;Plantago serpentina;;1;113961
T1765_13;Leontodon saxatilis;;+;105521
T1765_13;Koeleria vallesiana (Honckeny) Gaudin;;+;104680
T1765_13;Deschampsia media (Gouan) Roemer & Schultes;;+;94633
T1765_14;Plantago serpentina;;2;113961
T1765_14;Leontodon hirtus L.;;2;105501
T1765_14;Festuca ovina L.;;+;98425
T1765_14;Bromus erectus Hudson;;+;86601
T1765_14;Carex flacca Schreber;;2;88510
T1765_14;Koeleria vallesiana (Honckeny) Gaudin;;+;104680
T1765_14;Ulex parviflorus Pourret;;+;128127
T1765_14;Hieracium pilosella L.;;+;102352
T1765_14;Linum catharticum L.;;+;106288
T1765_14;Deschampsia media (Gouan) Roemer & Schultes;;1;94633
T1765_14;Aphyllanthes monspeliensis L.;;+;83171
T1765_14;Prunella hyssopifolia L.;;+;115996
T1765_15;Prunella hyssopifolia L.;;2;115996
T1765_15;Carex flacca Schreber;;+;88510
T1765_15;Hypericum tomentosum L.;;1;103330
T1765_15;Sanguisorba minor Scop.;;+;120753
T1765_15;Deschampsia media (Gouan) Roemer & Schultes;;1;94633
T1765_15;Centaurea jacea L.;;+;89619
T1765_15;Plantago serpentina;;+;113961
T1765_15;Leontodon hirtus L.;;+;105501
T1765_15;Scirpus holoschoenus L.;;+;121728
T1765_15;Galium boreale L.;;+;99390
T1765_15;Bellis sylvestris Cyr.;;+;85745
T1765_16;Hypericum tomentosum L.;;+;103330
T1765_16;Aphyllanthes monspeliensis L.;;+;83171
T1765_16;Centaurium pulchellum (Swartz) Druce;;+;89852
T1765_16;Deschampsia media (Gouan) Roemer & Schultes;;3;94633
T1765_16;Prunella hyssopifolia L.;;1;115996
T1765_16;Koeleria vallesiana (Honckeny) Gaudin;;+;104680
T1765_16;Plantago serpentina;;+;113961
T1765_16;Carex flacca Schreber;;+;88510
T1765_16;Scirpus holoschoenus L.;;+;121728
T1765_16;Sanguisorba minor Scop.;;+;120753
T1765_16;Linum catharticum L.;;+;106288
T1765_17;Prunella hyssopifolia L.;;1;115996
T1765_17;Plantago serpentina;;2;113961
T1765_17;Schoenus nigricans L.;;+;121581
T1765_17;Centaurea jacea L.;;+;89619
T1765_17;Festuca ovina L.;;+;98425
T1765_17;Centaurium pulchellum (Swartz) Druce;;+;89852
T1765_17;Carex flacca Schreber;;1;88510
T1765_17;Deschampsia media (Gouan) Roemer & Schultes;;3;94633
T1765_2;Carex flacca Schreber;;1;88510
T1765_2;Leontodon saxatilis;;1;105521
T1765_2;Bromus erectus Hudson;;+;86601
T1765_2;Thymus serpyllum L.;;1;126573
T1765_2;Plantago serpentina;;2;113961
T1765_2;Deschampsia media (Gouan) Roemer & Schultes;;3;94633
