NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T1819_13;Ceratophyllum demersum L.;;5;90208
T1819_14;Hydrocharis morsus Ranae;;1;103120
T1819_14;Utricularia major;;+;620987
T1819_14;Potamogeton lucens L.;;+;115270
T1819_14;Ceratophyllum demersum L.;;1;90208
T1819_14;Lemna minor L.;;+;105431
T1819_14;Myriophyllum spicatum L.;;5;109150
T1819_15;Myriophyllum spicatum L.;;1;109150
T1819_15;Ranunculus circinatus Sibth.;;3;116979
T1819_15;Lemna trisulca L.;;1;105441
T1819_15;Hydrocharis morsus Ranae;;5;103120
T1819_15;Lemna minor L.;;+;105431
T1819_15;Ceratophyllum demersum L.;;5;90208
T1819_15;Elodea canadensis Michx;;1;95980
T1819_15;Spirodela polyrrhiza;;1;124707
T1819_16;Hottonia palustris L.;;1;103027
T1819_16;Apium nodiflorum (L.) Lag.;;+;83205
T1819_16;Hydrocharis morsus Ranae;;+;103120
T1819_16;Myriophyllum spicatum L.;;3;109150
T1819_16;Ceratophyllum demersum L.;;3;90208
T1819_16;Potamogeton crispus L.;;1;115245
T1819_16;Myriophyllum verticillatum L.;;1;109151
T1819_16;Callitriche stagnalis Scop.;;1;87484
T1819_16;Sparganium ramosum;;1;124417
T1819_16;Ranunculus circinatus Sibth.;;2;116979
T1819_16;Elodea canadensis Michx;;+;95980
T1819_17;Potamogeton mucronatus;;+;115279
T1819_17;Hydrocharis morsus Ranae;;1;103120
T1819_17;Potamogeton crispus L.;;1;115245
T1819_17;Ceratophyllum demersum L.;;3;90208
T1819_17;Myriophyllum spicatum L.;;3;109150
T1819_17;Myriophyllum verticillatum L.;;2;109151
T1819_17;Hottonia palustris L.;;1;103027
T1819_17;Potamogeton lucens L.;;2;115270
T1819_17;Potamogeton pectinatus L.;;+;115295
T1819_18;Myriophyllum verticillatum L.;;2;109151
T1819_18;Hydrocharis morsus Ranae;;1;103120
T1819_18;Potamogeton lucens L.;;1;115270
T1819_18;Myriophyllum spicatum L.;;4;109150
T1819_18;Polygonum amphibium L.;;+;114641
T1819_18;Lemna minor L.;;+;105431
T1819_18;Ceratophyllum demersum L.;;1;90208
T1819_18;Hottonia palustris L.;;1;103027
T1819_18;Potamogeton pectinatus L.;;1;115295
T1819_19;Apium nodiflorum (L.) Lag.;;1;83205
T1819_19;Lythrum salicaria L.;;+;107117
T1819_19;Phragmites australis (Cav.) Trin. ex Steudel;;1;113260
T1819_19;Hottonia palustris L.;;+;103027
T1819_19;Myriophyllum spicatum L.;;1;109150
T1819_19;Scutellaria galericulata L.;;+;122069
T1819_19;Myriophyllum verticillatum L.;;+;109151
T1819_19;Lemna minor L.;;1;105431
T1819_19;Ceratophyllum demersum L.;;5;90208
T1819_19;Callitriche stagnalis Scop.;;+;87484
T1819_19;Symphytum officinale L.;;+;125355
T1819_19;Lemna trisulca L.;;+;105441
T1819_19;Hydrocharis morsus Ranae;;2;103120
T1819_19;Potamogeton natans L.;;2;115280
T1819_2;Elodea canadensis Michx;;1;95980
T1819_2;Potamogeton natans L.;;3;115280
T1819_20;Nymphaea alba L.;;3;109750
T1819_21;Nymphaea alba L.;;3;109750
T1819_22;Nymphaea alba L.;;3;109750
T1819_23;Lemna trisulca L.;;+;105441
T1819_23;Nymphaea alba L.;;1;109750
T1819_23;Lemna minor L.;;1;105431
T1819_23;Hydrocharis morsus Ranae;;3;103120
T1819_24;Nymphaea alba L.;;3;109750
T1819_24;Myriophyllum spicatum L.;;1;109150
T1819_24;Polygonum amphibium L.;;4;114641
T1819_24;Ceratophyllum demersum L.;;2;90208
T1819_25;Ceratophyllum demersum L.;;1;90208
T1819_25;Myriophyllum spicatum L.;;+;109150
T1819_25;Polygonum amphibium L.;;3;114641
T1819_25;Nymphaea alba L.;;2;109750
T1819_26;Spirodela polyrrhiza;;1;124707
T1819_26;Hydrocharis morsus Ranae;;3;103120
T1819_26;Sparganium simplex;;1;124418
T1819_26;Ranunculus circinatus Sibth.;;+;116979
T1819_26;Ceratophyllum demersum L.;;5;90208
T1819_26;Potamogeton natans L.;;3;115280
T1819_26;Nymphaea alba L.;;2;109750
T1819_26;Lemna minor L.;;+;105431
T1819_27;Potamogeton natans L.;;1;115280
T1819_27;Myriophyllum spicatum L.;;2;109150
T1819_27;Ranunculus circinatus Sibth.;;+;116979
T1819_27;Nymphaea alba L.;;1;109750
T1819_27;Ceratophyllum demersum L.;;5;90208
T1819_27;Lemna minor L.;;+;105431
T1819_27;Hydrocharis morsus Ranae;;2;103120
T1819_28;Myriophyllum spicatum L.;;3;109150
T1819_28;Ceratophyllum demersum L.;;4;90208
T1819_28;Lemna minor L.;;+;105431
T1819_28;Hydrocharis morsus Ranae;;4;103120
T1819_28;Potamogeton natans L.;;+;115280
T1819_28;Nymphaea alba L.;;1;109750
T1819_28;Spirodela polyrrhiza;;+;124707
T1819_28;Ranunculus circinatus Sibth.;;+;116979
T1819_29;Scirpus lacustris L.;;1;121735
T1819_29;Ceratophyllum demersum L.;;+;90208
T1819_29;Potamogeton natans L.;;+;115280
